dates,AD,CD,SF,EC,BP,JY,ND,SP,ER,FT,DA,CF,IB,EO,SW,II,PT,NK,XP,HI,TU,FV,TY,US,BZ,BL,BN,BX,GL,CB,JB,CL,CO,HO,NG,XB,HG,GC,PA,JA,SV,FC,LC,LH,CN,OA,BO,SM,SY,WC,CC,KC,CT,LB,JO,SB
05-May-83,,0.6543,0.8537,0.987369,0.9399,0.946,517.857942,333.27,,2564.250338,2354.453507,,,177.416533,,,334.119099,20051.30746,,2324.679417,,,35.238482,29.867539,,,,,,,,,,,,,,,,,,93.776,63.207,175.994,2905.5,2149.01,67.45,78.7,846.41,4266.16,,,,3786,,
06-May-83,,0.6544,0.8637,0.993245,0.9429,0.9534,525.632905,338.43,,2563.404135,2391.289695,,,181.758777,,,339.288624,20062.28134,,2322.546601,,,35.30186,29.773984,,,,,,,,,,,,,,,,,,95.125,64.056,173.697,2910.29,2162.32,67.41,78.4,843.14,4266.16,,,,3856.8,,
09-May-83,,0.6536,0.8612,0.991826,0.9364,0.9573,528.142508,337.52,,2562.558212,2392.418286,,,181.760326,,,337.601528,20169.59318,,2276.845565,,,35.061022,29.516707,,,,,,,,,,,,,,,,,,94.912,64.929,178.91,2893.54,2162.32,66.73,77,827.41,4263.22,,,,3885.1,,
10-May-83,,0.6541,0.8607,0.988787,0.9336,0.9602,530.262191,337.92,,2561.712568,2373.142619,,,182.807515,,,341.523327,20042.9126,,2223.621483,,,35.238482,29.715512,,,,,,,,,,,,,,,,,,94.77,64.492,180.235,2903.11,2182.28,67.89,77.4,837.24,4248.51,,,,3932.9,,
11-May-83,,0.6543,0.8659,0.9898,0.9341,0.9642,524.230682,335.6,,2560.867203,2376.671487,,,183.146869,,,340.250765,20090.84538,,2217.477532,,,35.200455,29.598568,,,,,,,,,,,,,,,,,,94.344,64.298,177.761,2809.77,2152.34,67.07,75.8,822.17,4130.82,,,,3994.9,,
12-May-83,,0.6535,0.8656,0.988179,0.9347,0.9605,521.41255,333.78,,2490.370493,2375.887185,,,183.08643,,,337.43304,19997.11696,,2240.166345,,,35.099049,29.399763,,,,,,,,,,,,,,,,,,94.912,64.832,178.38,2757.12,2188.93,66.52,76.3,824.14,4130.82,,,,4074.5,,
13-May-83,,0.6534,0.863,0.985748,0.9351,0.9605,524.061027,335.09,,2489.548671,2360.841869,,,183.947742,,,339.060321,19934.15839,,2231.387709,,,35.162428,29.458235,,,,,,,,,,,,,,,,,,93.136,64.808,177.761,2757.12,2188.93,66.46,76.6,827.74,4163.18,,,,3996.6,,
16-May-83,,0.6523,0.8576,0.979264,0.9307,0.9547,515.358746,331.86,,2488.72712,2314.045281,,,180.477756,,,334.23083,19840.44696,,2214.765909,,,34.820183,29.002153,,,,,,,,,,,,,,,,,,94.131,65.05,183.327,2764.3,2188.93,66.39,76.9,831.34,4151.42,,,,4044.4,,
17-May-83,,0.6507,0.8543,0.978656,0.9287,0.9529,518.148282,332.77,,2487.90584,2357.233058,,,178.852297,,,336.023491,19788.73101,,2185.610484,,,34.756805,28.920292,,,,,,,,,,,,,,,,,,94.06,65.487,181.119,2781.05,2175.63,66.42,76.6,829.38,4183.78,,,,4017.9,,
18-May-83,,0.6514,0.8495,0.976832,0.9282,0.9529,524.66944,329.64,,2487.084831,2396.18996,,,178.885357,,,336.022883,19843.6291,,2191.370682,,,34.731453,28.86182,,,,,,,,,,,,,,,,,,93.065,65.652,178.645,2771.48,2149.01,66.87,76.7,831.34,4183.78,,,,4026.7,,
19-May-83,,0.6504,0.8427,0.971564,0.9272,0.9498,522.031574,327.82,,2530.514359,2396.116466,,,174.898825,,,331.557368,19803.80352,,2178.346218,,,34.541318,28.604542,,,,,,,,,,,,,,,,,,94.06,65.555,180.324,2752.33,2105.77,66.35,76.5,824.79,4154.36,,,,3968.3,,
20-May-83,,0.6504,0.84,0.971362,0.9279,0.9487,524.112019,327.41,,2529.679289,2378.834479,,,173.583505,,,329.546886,19744.27769,,2210.083601,,,34.477939,28.54607,,,,,,,,,,,,,,,,,,93.207,65.584,175.111,2687.71,2035.91,65.43,75.3,811.69,4177.9,,,,4017.9,,
23-May-83,,0.6498,0.8419,0.970551,0.9346,0.9449,525.31136,331.46,,2528.844495,2378.049464,,,173.526223,,,329.438135,19662.09619,,2117.061201,,,34.427236,28.534376,,,,,,,,,,,,,,,,,,91.147,65.074,173.255,2716.43,2075.83,65.06,76.1,815.95,4169.07,,,,3989.5,,
24-May-83,,0.6496,0.8403,0.966094,0.936,0.9396,531.891709,335.8,,2528.009976,2371.907741,,,174.388547,,,333.955046,19735.99769,,2057.661502,,,34.465263,28.604542,,,,,,,,,,,,,,,,,,90.508,64.56,171.84,2726,2095.79,65.3,76.8,821.52,4213.2,,,,4081.6,,
25-May-83,,0.6511,0.8424,0.967512,0.9461,0.9398,534.001849,337.32,,2527.175733,2375.354592,,,175.893785,,,335.936705,19772.8816,,2080.848796,,,34.452588,28.54607,,,,,,,,,,,,,,,,,,90.437,64.793,169.188,2704.46,2082.48,64.38,76,814.31,4183.78,,,,4170.1,,
26-May-83,,0.651,0.8401,0.962446,0.9552,0.9385,539.907013,335.6,,2618.264009,2354.759622,,,175.069919,,,336.981496,19866.94496,,2128.418234,,,34.313155,28.405737,,,,,,,,,,,,,,,,,,91.431,63.784,168.304,2704.46,2042.56,64.17,74.8,804.48,4121.99,,,,4239.1,,
27-May-83,,0.6523,0.8391,0.957989,0.9574,0.9334,541.204768,334.89,,2617.399982,2347.233338,,,173.940352,,,336.842786,19841.77945,,2140.484725,,,34.300479,28.393956,,,,,,,,,,,,,,,,,,90.366,63.882,167.597,2699.68,1982.68,63.97,74.5,799.9,4083.75,,,,4309.9,,
31-May-83,,0.652,0.83,0.949884,0.9575,0.9272,531.541391,327.92,,2615.672783,2300.889754,,,175.110867,,,332.524744,19827.88046,,2150.053124,,,33.945559,27.934468,,,,,,,,,,,,,,,,,,92.319,64.276,166.183,2699.68,1962.72,63.62,74.1,796.62,4039.61,,,,4396.6,,
01-Jun-83,,0.6519,0.8257,0.941779,0.9495,0.9243,529.731943,329.43,,2614.888081,2261.379124,,,172.305019,,,330.968594,19665.77227,,2160.081251,,,34.072316,28.064067,,,,,,,,,,,,,,,,,,92.177,64.793,166.36,2654.2,1976.03,63.62,74,796.62,4045.5,,,,4304.6,,
02-Jun-83,,0.6523,0.8304,0.946034,0.9455,0.9318,534.977735,332.26,,2589.447782,2260.70071,,,172.375659,,,332.435141,19586.68109,,2150.518197,,,34.072316,28.122976,,,,,,,,,,,,,,,,,,92.071,65.517,167.951,2690.1,2022.6,64.51,75.2,807.1,4092.57,,,,4216.1,,
03-Jun-83,,0.6511,0.8274,0.946237,0.93,0.9296,543.307838,332.97,,2588.670948,2300.691154,,,173.241164,,,333.076901,19564.93869,,2141.124441,,,34.021613,28.087631,,,,,,,,,,,,,,,,,,92.781,65.517,166.36,2699.68,2032.58,65.36,75.1,810.05,4071.98,,,,4198.4,,
06-Jun-83,,0.6495,0.8221,0.937322,0.9421,0.9225,547.31874,334.39,,2669.209552,2306.499209,,,174.77856,,,332.702434,19547.43734,,2110.759854,,,34.124127,28.252575,,,,,,,,,,,,,,,,,,91.502,65.44,166.36,2680.53,2015.95,66.8,75.2,815.62,4101.4,,,,4290.4,,
07-Jun-83,,0.6495,0.8223,0.937727,0.9416,0.9247,543.157214,327.21,,2668.408789,2332.914934,,,176.1928,,,329.748222,19471.20535,,2060.518896,,,33.944728,28.064067,,,,,,,,,,,,,,,,,,91.573,64.793,169.542,2675.74,1986.01,66.12,74.6,807.1,4086.69,,,,4201.9,,
08-Jun-83,,0.6491,0.8183,0.935295,0.9403,0.9173,543.099428,325.19,,2667.608267,2323.068507,,,175.498463,,,325.204364,19396.78642,,2025.709499,,,33.739702,27.910905,,,,,,,,,,,,,,,,,,91.857,64.819,170.426,2656.6,2022.6,65.64,73.6,796.62,4048.44,,,,4113.4,,
09-Jun-83,,0.6507,0.8202,0.93874,0.9494,0.9142,542.971541,327.11,,2620.852468,2322.643521,,,181.644907,,,323.872474,19443.0339,,2015.896564,,,33.880658,28.087631,,,,,,,,,,,,,,,,,,92.213,65,170.072,2663.78,2069.17,66.32,73.8,801.86,4054.32,,,,4030.3,,
10-Jun-83,,0.6498,0.8186,0.938132,0.9382,0.9153,546.592179,328.22,,2620.066213,2337.170493,,,183.14737,,,324.625372,19511.50043,,2069.992638,,,33.867843,28.064067,,,,,,,,,,,,,,,,,,92.426,65.284,172.194,2654.2,2059.19,65.02,72.6,789.16,4033.73,,,,4028.5,,
13-Jun-83,,0.6499,0.8214,0.941982,0.9272,0.9135,552.557095,334.35,,2619.280193,2365.786736,,,186.602165,,,327.241876,19730.98061,,2069.37164,,,34.213826,28.476428,,,,,,,,,,,,,,,,,,93.491,65.879,169.188,2647.02,2125.73,65.23,72.3,785.98,4039.61,,,,4092.2,,
14-Jun-83,,0.6492,0.8185,0.940361,0.912,0.9146,556.487715,334.04,,2618.494409,2381.310561,,,187.705583,,,326.431176,19770.33496,,2119.801181,,,34.136941,28.358611,,,,,,,,,,,,,,,,,,92.852,65.543,166.006,2627.88,2102.44,64.03,71.7,777.72,4063.15,,,,4016.1,,
15-Jun-83,,0.6491,0.8145,0.935295,0.9071,0.9155,561.885995,340.07,,2617.70886,2348.885649,,,187.069745,,,327.78527,19741.34942,,2119.16524,,,34.213826,28.511773,,,,,,,,,,,,,,,,,,91.857,65.077,165.829,2625.48,2095.79,63.86,71.4,776.45,4066.09,,,,3971.8,,
16-Jun-83,,0.6509,0.8238,0.9434,0.9129,0.9276,572.669623,343.89,,2616.923548,2362.402255,,,188.538235,,,329.576739,19820.27854,,2226.961772,,,34.418853,28.700281,,,,,,,,,,,,,,,,,,91.218,64.638,166.713,2642.24,2089.13,64.2,71.9,783.76,4139.65,,,,4056.9,,
17-Jun-83,,0.6529,0.8259,0.942995,0.9143,0.9287,570.084151,344.7,,2616.138471,2361.693534,,,188.237808,,,329.779049,19945.81304,,2254.326904,,,34.290711,28.570682,,,,,,,,,,,,,,,,,,90.792,64.198,166.271,2611.12,2069.17,63.66,71.9,778.99,4110.23,,,,4145.5,,
20-Jun-83,,0.6535,0.8259,0.943198,0.9169,0.9256,563.51358,342.89,,2615.353629,2380.964308,,,191.746793,,,328.366255,19960.57114,,2255.748977,,,34.060056,28.346829,,,,,,,,,,,,,,,,,,90.65,63.707,166.46,2613.52,2072.5,63.97,72.4,783.76,4113.17,,,,4101.2,,
21-Jun-83,,0.6546,0.831,0.947453,0.9157,0.9318,564.358354,346.91,,2614.569023,2383.539346,,,192.207174,,,330.456853,20153.66788,,2233.698588,,,34.111313,28.370392,,,,,,,,,,,,,,,,,,90.934,63.991,167.778,2675.74,2102.44,65.4,73.2,796.15,4195.55,,,,4076.4,,
22-Jun-83,,0.6547,0.8355,0.951505,0.9155,0.932,570.75948,345.1,,2613.784652,2409.164919,,,192.819542,,,335.035541,20212.35269,,2230.69836,,,34.034428,28.28792,,,,,,,,,,,,,,,,,,90.543,64.146,166.648,2709.25,2092.46,65.19,73.8,801.86,4187.25,,,,4012.6,,
23-Jun-83,,0.6525,0.8338,0.9511,0.9206,0.9322,567.897968,345.9,,2713.090142,2415.152463,,,193.127057,,,335.345244,20175.60481,,2181.623821,,,33.983171,28.240793,,,,,,,,,,,,,,,,,,90.081,64.327,163.635,2754.72,2085.81,65.06,73.7,799.32,4143,,,,3959.4,,
24-Jun-83,,0.6529,0.8359,0.953531,0.9238,0.9329,571.499847,344.09,,2712.276215,2430.487148,,,193.312621,,,336.365557,20242.57683,,2214.456109,,,33.675631,27.863778,,,,,,,,,,,,,,,,,,92.284,65.853,169.473,2745.15,2075.83,64.38,73.1,792.33,4126.41,,,,4021.4,,
27-Jun-83,,0.6531,0.8276,0.945426,0.9178,0.9234,563.681396,340.78,,2711.462532,2444.186681,,,195.262912,,,331.345024,20361.593,,2226.409623,,,33.432162,27.616362,,,,,,,,,,,,,,,,,,91.929,65.543,173.239,2682.92,2049.21,62.6,70.8,766.92,4073.86,,,,3927.6,,
28-Jun-83,,0.6535,0.824,0.94259,0.9103,0.9236,554.610957,336.56,,2710.649093,2416.873297,,,193.561679,,,327.77561,20214.09792,,2195.463236,,,33.598746,27.793088,,,,,,,,,,,,,,,,,,91.289,65.098,171.167,2658.99,2092.18,62.6,70.7,766.28,4109.81,,,,3840.7,,
29-Jun-83,,0.6544,0.8269,0.943603,0.915,0.9267,547.744435,339.47,,2709.835899,2424.06908,,,191.61817,,,331.064292,20221.64204,,2188.918263,,,33.752516,27.94625,,,,,,,,,,,,,,,,,,91.147,64.664,172.297,2661.38,2069.05,62.54,69.9,760.56,4104.28,,,,3862,,
30-Jun-83,,0.6541,0.8269,0.944008,0.9149,0.9258,553.406067,341.98,,2670.898435,2434.779659,,,194.539993,,,332.466831,20276.76048,,2242.339103,,,33.867843,28.064067,,,,,,,,,,,,,,,,,,89.726,64.043,169.755,2632.66,2085.57,65.72,74,798.37,4118.11,,,,3906.3,,
01-Jul-83,,0.6532,0.8273,0.945021,0.9184,0.9269,560.141551,342.28,,2669.910203,2470.550012,,,194.771935,,,332.343819,20417.16886,,2286.549214,,,33.906286,28.087631,,,,,,,,,,,,,,,,,,90.437,63.732,165.142,2630.27,2065.74,65.89,74.7,809.49,4060.03,,,,3924,,
05-Jul-83,,0.6528,0.8166,0.933877,0.9164,0.9225,548.400886,336.66,,2667.934835,2481.872103,,,194.354502,,,332.261595,20384.86381,,2373.569255,,,33.265578,27.427854,,,,,,,,,,,,,,,,,,91.147,64.25,165.706,2615.91,2045.91,65.39,74.3,808.22,4018.54,,,,3830.1,,
06-Jul-83,,0.6524,0.8192,0.935093,0.9215,0.9261,553.562845,341.18,,2666.947699,2482.947553,,,196.680904,,,336.910573,20506.89401,,2360.125216,,,33.342463,27.545672,,,,,,,,,,,,,,,,,,90.65,64.276,166.271,2680.53,2085.57,67.43,75.3,821.56,4084.92,,,,3782.3,,
07-Jul-83,,0.6524,0.8223,0.934485,0.9255,0.9221,554.124156,337.76,,2547.985666,2529.455647,,,197.609594,,,335.423009,20569.78629,,2398.491034,,,33.163064,27.3336,,,,,,,,,,,,,,,,,,90.756,64.172,164.765,2670.96,2092.18,67.69,76.1,824.74,4054.5,,,,3732.7,,
08-Jul-83,,0.6526,0.8174,0.930635,0.9236,0.9179,551.517159,338.37,,2547.042911,2515.519262,,,196.778075,,,334.181734,20554.53233,,2404.636201,,,32.99648,27.121529,,,,,,,,,,,,,,,,,,90.366,63.96,164.577,2666.17,2042.6,66.71,75.7,818.38,4024.08,,,,3699,,
11-Jul-83,,0.6522,0.8205,0.928406,0.9196,0.9168,554.166553,339.27,,2546.100505,2502.976821,,,195.795521,,,335.719599,20447.39775,,2338.852259,,,33.163064,27.321819,,,,,,,,,,,,,,,,,,88.27,62.982,162.882,2761.9,2105.4,68.32,78.6,848.88,4040.67,,,,3782.3,,
12-Jul-83,,0.6519,0.823,0.926583,0.9167,0.9212,548.256702,333.94,,2545.158448,2473.066006,,,193.81332,,,330.857734,20367.88033,,2381.264174,,,32.84271,27.015494,,,,,,,,,,,,,,,,,,88.021,62.646,161.752,2812.16,2072.35,69.07,78.6,852.7,4021.31,,,,3702.6,,
13-Jul-83,,0.6513,0.8219,0.928406,0.9142,0.923,543.602977,335.45,,2544.216739,2428.302283,,,190.378057,,,328.775646,20238.16715,,2379.084795,,,32.893967,27.062621,,,,,,,,,,,,,,,,,,86.813,62.646,163.447,2800.2,2065.74,68.35,77.8,843.8,4035.14,,,,3711.4,,
14-Jul-83,,0.6512,0.8193,0.928204,0.9118,0.9203,544.270831,335.85,,2529.437792,2451.174335,,,193.457866,,,330.61294,20233.82287,,2466.688736,,,32.970852,27.156875,,,,,,,,,,,,,,,,,,88.767,63.81,164.2,2776.26,2072.35,68.12,77.6,838.72,4043.44,,,,3741.5,,
15-Jul-83,,0.6507,0.8161,0.921112,0.9066,0.9179,537.398102,331.83,,2528.5019,2469.950946,,,191.357538,,,328.66838,20260.58705,,2495.360665,,,32.765825,27.039057,,,,,,,,,,,,,,,,,,88.234,64.017,163.353,2838.49,2095.49,70.49,78.3,856.51,4104.28,,,,3738,,
18-Jul-83,,0.6515,0.8199,0.924354,0.9112,0.9201,532.822832,332.64,,2527.566354,2449.15859,,,190.106264,,,328.0574,20219.05747,,2480.56526,,,33.073365,27.310037,,,,,,,,,,,,,,,,,,88.234,63.888,164.012,2883.96,2078.96,71.14,78.6,861.59,4137.47,,,,3704.3,,
19-Jul-83,,0.6515,0.8188,0.924759,0.9085,0.919,533.702028,334.55,,2526.631155,2442.156364,,,192.728819,,,329.53948,20169.68223,,2518.70181,,,33.15025,27.368946,,,,,,,,,,,,,,,,,,86.529,62.75,162.317,2974.91,2112.01,71.97,80.8,883.19,4123.64,,,,3693.7,,
20-Jul-83,,0.6519,0.8304,0.932459,0.9127,0.9265,548.533041,342.49,,2525.696301,2465.998209,,,196.408039,,,336.779892,20300.20747,,2533.598848,,,33.278392,27.498545,,,,,,,,,,,,,,,,,,88.376,62.827,167.025,3068.25,2240.92,75.15,84.5,921.95,4286.82,,,,3653,,
21-Jul-83,,0.6508,0.8273,0.92638,0.9127,0.9234,557.038609,343.79,,2605.46708,2489.721204,,,197.363366,,,336.193606,20502.74042,,2549.826281,,,33.15025,27.345382,,,,,,,,,,,,,,,,,,88.305,63.107,169.096,3082.61,2221.08,75.65,84.3,925.77,4250.86,,,,3738,,
22-Jul-83,,0.6509,0.8254,0.924759,0.9129,0.9217,560.300773,341.48,,2604.503057,2484.258255,,,196.867204,,,335.743445,20435.39436,,2512.484505,,,32.919595,27.027276,,,,,,,,,,,,,,,,,,89.371,63.629,172.297,3159.2,2214.47,77.65,85.1,935.3,4237.03,,,,3766.3,,
25-Jul-83,,0.6512,0.8209,0.919491,0.9114,0.9199,561.896299,344.09,,2603.539391,2465.010654,,,196.310957,,,335.049336,20424.49303,,2499.696347,,,33.034923,27.286474,,,,,,,,,,,,,,,,,,91.147,64.946,171.544,3125.69,2197.95,78.37,84.7,935.3,4212.14,,,,3849.6,,
26-Jul-83,,0.652,0.8217,0.918478,0.9153,0.9203,556.177911,344.29,,2602.576081,2492.942503,,,200.224944,,,338.31628,20447.71378,,2536.182447,,,32.893967,27.062621,,,,,,,,,,,,,,,,,,90.863,64.919,172.485,3053.89,2154.98,77.55,81.7,912.42,4237.03,,,,3800,,
27-Jul-83,,0.651,0.8186,0.913007,0.9141,0.9184,541.213698,338.37,,2601.613128,2497.497779,,,202.445357,,,338.245338,20569.32174,,2518.35866,,,32.855524,27.039057,,,,,,,,,,,,,,,,,,89.868,64.355,175.498,3075.43,2131.84,78.8,82.1,920.05,4214.91,,,,3709.7,,
28-Jul-83,,0.6516,0.8164,0.908347,0.914,0.9177,524.078876,332.74,,2595.24402,2494.155016,,,201.827217,,,336.032922,20674.51771,,2479.65091,,,32.547984,26.591352,,,,,,,,,,,,,,,,,,90.224,65.188,177.381,3140.05,2221.08,80.84,83.7,936.57,4303.41,,,,3624.6,,
29-Jul-83,,0.6509,0.8068,0.90085,0.9069,0.9071,518.900004,328.92,,2594.28378,2476.274047,,,199.218388,,,331.789809,20591.26787,,2473.493879,,,32.368586,26.355717,,,,,,,,,,,,,,,,,,90.152,65.188,173.497,3120.9,2174.81,78.37,82.7,921.32,4325.54,,,,3539.6,,
01-Aug-83,,0.6511,0.8063,0.895379,0.9039,0.9071,515.060651,327.61,,2593.427666,2463.171007,,,197.2829,,,331.680319,20441.19858,,2428.423216,,,32.355772,26.379281,,,,,,,,,,,,,,,,,,90.295,65.081,179.323,3211.85,2247.53,81.76,85.3,960.71,4397.44,,,,3451,,
02-Aug-83,,0.6507,0.81,0.899026,0.9058,0.9091,518.834325,327.51,,2592.571835,2468.230604,,,198.845743,,,329.946175,20490.79587,,2437.101737,,,32.394214,26.473535,,,,,,,,,,,,,,,,,,89.129,64.651,178.892,3242.96,2234.31,84.13,86.9,974.69,4355.96,,,,3383.7,,
03-Aug-83,,0.651,0.8059,0.898621,0.9015,0.9091,522.605462,330.43,,2591.716286,2485.295982,,,199.051359,,,328.94401,20429.11484,,2441.277994,,,32.3814,26.438189,,,,,,,,,,,,,,,,,,89.93,65.134,181.913,3317.16,2293.8,86.1,89.7,1006.46,4402.98,,,,3371.3,,
04-Aug-83,,0.6507,0.8011,0.894163,0.8916,0.9074,511.19752,324.3,,2621.894691,2481.625379,,,201.184968,,,326.102376,20473.15033,,2357.191718,,,32.035418,25.990484,,,,,,,,,,,,,,,,,,90.149,65.054,179.539,3288.44,2227.69,86.75,89.5,1006.46,4372.55,,,,3279.2,,
05-Aug-83,,0.6503,0.7982,0.890719,0.8915,0.9065,510.959707,327.31,,2621.029465,2436.823349,,,199.191056,,,325.372585,20258.12033,,2368.557191,,,32.07386,26.049393,,,,,,,,,,,,,,,,,,91.751,65.726,184.287,3350.66,2277.27,90.2,91.5,1040.77,4391.91,,,,3190.6,,
08-Aug-83,,0.6499,0.7968,0.889301,0.8953,0.9052,497.801175,322.79,,2620.164526,2393.558939,,,198.493066,,,320.451688,20281.64121,,2367.199696,,,31.92009,25.89623,,,,,,,,,,,,,,,,,,90.804,65.914,184.718,3331.52,2227.69,89.88,90.5,1020.44,4367.02,,,,3102,,
09-Aug-83,,0.6497,0.7935,0.886666,0.8928,0.9052,500.192561,324.4,,2619.299871,2378.229552,,,196.802298,,,319.453843,20080.77872,,2349.217176,,,31.996975,26.025829,,,,,,,,,,,,,,,,,,91.023,65.511,183.423,3309.98,2207.86,88.4,90.7,1021.71,4353.19,,,,3034.7,,
10-Aug-83,,0.6488,0.789,0.875725,0.8873,0.8988,505.827632,327.01,,2618.435502,2355.307807,,,196.496653,,,318.997107,20083.79168,,2369.642967,,,31.894462,25.943357,,,,,,,,,,,,,,,,,,90.076,65.349,188.171,3408.1,2323.55,91.62,94.8,1059.2,4463.82,,,,3025.8,,
11-Aug-83,,0.6491,0.7897,0.871875,0.8849,0.8944,507.110269,326.61,,2651.248179,2384.125906,,,199.710263,,,317.405995,20145.32036,,2393.806049,,,32.086674,26.202555,,,,,,,,,,,,,,,,,,90.076,64.914,186.013,3408.1,2293.8,93.49,97,1092.87,4430.63,,,,3038.2,,
12-Aug-83,,0.6491,0.794,0.877549,0.8879,0.8959,510.117106,328.42,,2650.373268,2404.223172,,,198.26124,,,318.111442,20166.28326,,2385.838677,,,32.355772,26.473535,,,,,,,,,,,,,,,,,,90.659,64.892,185.581,3417.68,2330.16,96.61,99,1109.39,4414.04,,,,3064.8,,
15-Aug-83,,0.6504,0.8059,0.889098,0.8954,0.9012,513.915195,330.33,,2649.498644,2432.26975,,,200.600438,,,320.733212,20384.51151,,2407.54234,,,32.727383,26.838768,,,,,,,,,,,,,,,,,,90.076,65.242,191.731,3508.62,2439.23,99.73,103.2,1150.06,4568.92,,,,3155.2,,
16-Aug-83,,0.6511,0.804,0.893556,0.9011,0.9043,509.159845,329.92,,2648.62431,2437.520851,,,199.48256,,,319.520835,20375.00501,,2384.861939,,,32.778639,26.862332,,,,,,,,,,,,,,,,,,87.964,63.898,187.092,3475.12,2369.82,103.02,103.6,1178.02,4524.67,,,,3063,,
17-Aug-83,,0.6514,0.8083,0.906321,0.9092,0.908,509.474373,332.94,,2647.750264,2422.573412,,,198.936122,,,323.867047,20347.97193,,2355.140914,,,33.009294,27.133311,,,,,,,,,,,,,,,,,,86.435,62.715,189.466,3427.25,2326.85,103.51,101.6,1164.04,4532.96,,,,2983.6,,
18-Aug-83,,0.6507,0.8035,0.903484,0.9118,0.9071,505.550484,329.02,,2693.677456,2427.522895,,,199.951484,,,325.16266,20520.79643,,2298.697544,,,32.829896,26.909458,,,,,,,,,,,,,,,,,,87.236,62.715,190.329,3360.24,2287.19,100.13,97.8,1123.37,4491.48,,,,2963.7,,
19-Aug-83,,0.6507,0.8002,0.897811,0.9062,0.903,503.075832,331.33,,2692.788542,2408.712193,,,199.8855,,,324.19257,20627.24409,,2287.32854,,,32.727383,26.709169,,,,,,,,,,,,,,,,,,86.071,62.876,193.134,3408.1,2333.46,97.93,94.2,1085.25,4463.82,,,,2914,,
22-Aug-83,,0.6519,0.8081,0.907739,0.9158,0.9087,502.18671,330.33,,2691.899922,2395.358199,,,199.909563,,,326.565277,20764.92235,,2295.642405,,,33.214321,27.321819,,,,,,,,,,,,,,,,,,84.251,62.608,190.113,3499.05,2465.67,101.61,98.3,1123.37,4682.31,,,,2952.1,,
23-Aug-83,,0.6526,0.8049,0.904092,0.9148,0.906,483.36411,327.41,,2691.011595,2381.31157,,,199.843593,,,325.703069,20680.07527,,2278.612481,,,33.098993,27.215783,,,,,,,,,,,,,,,,,,85.78,62.043,190.545,3551.7,2396.26,104.89,102.3,1161.5,4552.32,,,,3038.2,,
24-Aug-83,,0.6529,0.804,0.904497,0.9084,0.9071,476.735428,324.2,,2690.123561,2385.032004,,,193.090202,,,324.787524,20623.99313,,2252.714444,,,33.163064,27.321819,,,,,,,,,,,,,,,,,,84.615,62.177,191.408,3508.62,2353.29,108.18,102.4,1194.54,4519.13,,,,3114.4,,
25-Aug-83,,0.6525,0.7987,0.898013,0.8992,0.9047,476.027722,324.9,,2645.197064,2374.200947,,,193.026482,,,322.580077,20607.55988,,2251.35178,,,33.009294,27.133311,,,,,,,,,,,,,,,,,,84.469,62.204,187.739,3470.33,2365.6,111.4,102.6,1200.89,4513.6,,,,3034.9,,
26-Aug-83,,0.6529,0.794,0.891124,0.8996,0.8939,479.137456,327.11,,2644.324149,2358.306422,,,190.745121,,,323.227317,20606.32652,,2250.356623,,,32.99648,27.168656,,,,,,,,,,,,,,,,,,84.688,61.962,184.934,3518.2,2384.05,116.16,102,1203.43,4521.9,,,,3020,,
29-Aug-83,,0.6519,0.7914,0.887274,0.8984,0.8944,478.566825,327.91,,2643.451522,2333.718694,,,190.142924,,,323.497374,20660.36164,,2249.614005,,,32.573613,26.626697,,,,,,,,,,,,,,,,,,82.576,61.075,185.366,3465.54,2337.91,113.86,97.6,1167.21,4546.79,,,,2955.4,,
30-Aug-83,,0.6512,0.7901,0.885451,0.8942,0.8944,479.199292,327.91,,2642.579183,2319.34768,,,190.319765,,,324.681812,20706.20517,,2224.308726,,,32.483913,26.484054,,,,,,,,,,,,,,,,,,83.45,60.833,184.287,3369.81,2230.24,110.74,93.6,1130.68,4425.1,,,,2953.8,,
31-Aug-83,,0.6508,0.7928,0.885248,0.8952,0.8966,485.533999,331.43,,2641.707131,2326.480188,,,190.915609,,,329.979756,20684.75876,,2211.801269,,,32.304515,26.329524,,,,,,,,,,,,,,,,,,81.993,60.296,186.013,3446.4,2301,111.4,96.8,1156.41,4541.26,,,,2902.4,,
01-Sep-83,,0.6507,0.7858,0.882614,0.8965,0.8913,492.880211,331.23,,2591.696608,2355.591473,,,191.954244,,,333.140599,20764.91842,,2186.504251,,,32.420998,26.377072,,,,,,,,,,,,,,,,,,83.45,60.618,184.287,3398.53,2251.78,107.36,93.8,1120.19,4491.48,,,,2894.2,,
02-Sep-83,,0.6512,0.7916,0.884843,0.895,0.8944,502.521241,332.34,,2590.763597,2343.920428,,,190.748254,,,334.794265,20655.64751,,2174.959007,,,32.3304,26.329524,,,,,,,,,,,,,,,,,,81.775,60,179.108,3436.82,2304.07,109.26,98,1158.32,4508.07,,,,2851.1,,
06-Sep-83,,0.6518,0.7913,0.887274,0.8965,0.8944,509.638163,338.47,,2588.898583,2373.247869,,,194.168622,,,340.944362,20802.67005,,2106.58124,,,32.731618,26.698019,,,,,,,,,,,,,,,,,,83.486,60.78,181.913,3491.87,2337.91,109.92,101,1183.1,4502.54,,,,2902.4,,
